1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
26110,Central Poultry Farms Ltd Ltd,"77593 Whys Line, RR 2",Bayfield,Ontario,N0M 1G0,,2023-11-10,,,2023-12-05 17:45:56,'2023-12-05 17:45:56'),lender,lender,0,0,0,0,0,0,0,0,1
26326,Caivan (Greenbank North) Inc,"2934 Baseline Rd, Ste 302",Ottawa,Ontario,K2H 1B2,613-518-1864,2020-04-16,,,2023-12-06 18:39:48,'2023-12-06 18:39:48'),lender,lender,0,0,0,0,0,0,0,0,1
26584,BMO Trust Co,"269 Laurier Ave W, Ste 200",Ottawa,Ontario,K1P 5J9,,2020-10-20,,,2023-12-06 18:40:19,'2023-12-06 18:40:19'),lender,lender,0,0,0,0,0,0,0,0,1
27019,Minto (Fifth + Bank) GP Inc,"180 Kent St, Ste 200",Ottawa,Ontario,K1P 0B6,,2019-10-01,,,2023-12-08 11:36:53,'2023-12-08 11:36:53'),lender,lender,0,0,0,0,0,0,0,0,1
27069,Keb Hana Bank of Canada,"4950 Yonge St, Ste 1101",Toronto,Ontario,M2N 6K1,,2018-06-28,,,2023-12-08 20:20:00,'2023-12-08 20:20:00'),lender,lender,0,0,0,0,0,0,0,0,1
27376,1261 Dundas Street Ltd and 7 others,"1904 Morrison Rd, RR 1",Cambridge,Ontario,N1R 5S2,519-623-5987,2018-07-04,,,2023-12-08 20:20:33,'2023-12-08 20:20:33'),lender,lender,0,0,0,0,0,0,0,0,1
27442,Monster Mortgage,"20 Holly St, Ste 302",Toronto,Ontario,M4S 3B1,866-675-5021,2018-12-03,,,2023-12-08 20:20:39,'2023-12-08 20:20:39'),lender,lender,0,0,0,0,0,0,0,0,1
27521,Windsor Family Credit Union Ltd,3000 Marentette Ave,Windsor,Ontario,N8X 4G2,519-974-3100,2017-06-29,,,2023-12-11 14:00:14,'2023-12-11 14:00:14'),lender,lender,0,0,0,0,0,0,0,0,1
27542,Canada Mortgage and Housing Corporation,700 Montreal Rd,Ottawa,Ontario,K1A 0P7,,2017-06-02,cmhc-schl.gc.ca,,2023-12-11 14:20:01,'2023-12-11 14:00:17'),lender,lender,0,0,0,0,0,0,0,0,1
28586,Mission 35 Mortgages,59 John St S,Hamilton,Ontario,L8N 2B9,905-574-5255,2024-01-23,,,2024-03-06 16:31:52,'2024-03-06 16:31:52'),lender,lender,0,0,0,0,0,0,0,0,1
28968,Sky Mortgage Corp,"121 King St W, Ste 2150",,,M5H 3T9,,2024-02-16,skylinkmortgage.com,,2024-04-16 14:50:58,'2024-03-09 13:48:32'),lender,lender,0,0,0,0,0,0,0,0,1
29005,Kingston Community Credit Union Ltd,"795 Gardiners Rd, Unit 1",Kingston,Ontario,K7M 7E6,613-384-5555,2024-02-14,fccu.org,,2024-04-16 14:51:00,'2024-03-09 13:48:34'),lender,lender,0,0,0,0,0,0,0,0,1
29008,Affinity Mortgage Solutions Inc,"100 Allstate Pkwy, Ste 703",Markham,Ontario,L3R 6H3,905-604-4422,2024-02-14,affinitymortgagebrokers.com,,2024-04-16 14:51:01,'2024-03-09 13:48:34'),lender,lender,0,0,0,0,0,0,0,0,1
29043,Affinity Mortgage Solutions,"100 Allstate Pkwy, Ste 703",Markham,Ontario,L3R 6H3,905-604-4422,2024-02-07,,,2024-03-09 13:48:35,'2024-03-09 13:48:35'),lender,lender,0,0,0,0,0,0,0,0,1
29361,MD Private Trust Company,"522 University Ave, Ste 1100",,,M5G 1W7,,2024-03-21,,,2024-04-15 20:57:13,'2024-04-15 20:57:13'),lender,lender,0,0,0,0,0,0,0,0,1
29650,Elle Mortgage Corp,"1240 Bay St, Ste 202",,,M5R 2A7,,2024-03-01,,,2024-04-16 02:20:59,'2024-04-16 02:20:59'),lender,lender,0,0,0,0,0,0,0,0,1
29703,KingSett Mortgage (70 York Freehold),"40 King St W, Ste 3700",Toronto,Ontario,M5H 3Y2,416-687-6700,2024-03-25,kingsettcapital.com,,2024-04-16 14:52:02,'2024-04-16 02:21:02'),lender,lender,0,0,0,0,0,0,0,0,1
29811,Sandbanks Estate Winery Inc,17598 Loyualist Pkwy,Wellington,Ontario,K0K 3L0,613-399-1839,2019-01-24,sandbankswinery.com,,2024-06-04 13:12:35,'2024-05-13 13:43:48'),lender,lender,0,0,0,0,0,0,0,0,1
30457,Kilbank Metal Forming &amp; Turning Inc,16 Kensington Ct,,,N5R 0A3,,2024-04-03,,,2024-06-01 20:18:08,'2024-06-01 20:18:08'),lender,lender,0,0,0,0,0,0,0,0,1
30865,Bank of Montreal,55 Bloor St W,Toronto,Ontario,M4W 3N5,,2024-05-14,,,2024-06-04 11:21:17,'2024-06-04 11:21:17'),lender,lender,0,0,0,0,0,0,0,0,1
30948,The Bank of Nova Scotia Company,"40 King St W, 49th Flr",Toronto,Ontario,M5H 1H1,416-862-3110,2024-05-01,,,2024-06-04 11:21:21,'2024-06-04 11:21:21'),lender,lender,0,0,0,0,0,0,0,0,1
31207,Talka Credit Union Ltd,177 Rebecca St,Hamilton,Ontario,L8R 1B9,,2024-05-10,,,2024-06-04 11:21:33,'2024-06-04 11:21:33'),lender,lender,0,0,0,0,0,0,0,0,1
31446,Riverbank Farms (2016) Ltd,2783 Glasgow St,Strathroy,Ontario,N7G 3H7,,2024-06-14,,,2024-06-27 12:44:04,'2024-06-27 12:44:04'),lender,lender,0,0,0,0,0,0,0,0,1
31954,Rapport Credit Union Ltd,"18 Grenville St, Ste 0ne",Toronto,Ontario,M4Y 3B3,416-925-1107,2024-09-03,,,2024-10-03 12:21:17,'2024-10-03 12:21:17'),lender,lender,0,0,0,0,0,0,0,0,1
31955,Windsor Family Credit Union Ltd,3000 Marentette Ave,Windsor,Ontario,N8X 4G2,519-974-3100,2024-09-03,,,2024-10-03 12:21:17,'2024-10-03 12:21:17'),lender,lender,0,0,0,0,0,0,0,0,1
31997,710561 Ontario Ltd and 9 others,"50 West Pearce St, Ste 10",Richmond Hill,Ontario,L4B 1C8,905-763-3770,2024-08-19,,,2024-10-03 12:21:19,'2024-10-03 12:21:19'),lender,lender,0,0,0,0,0,0,0,0,1
32163,1509328 Ontario Ltd and 9 others,"6605 Hurontario St, Ste 400",Mississauga,Ontario,L5T 0A3,,2024-08-09,,,2024-10-03 12:21:26,'2024-10-03 12:21:26'),lender,lender,0,0,0,0,0,0,0,0,1
32460,North Bay Food Bank Inc,1016 Fisher St,North Bay,Ontario,P1B 2G4,705-495-3290,2024-10-18,,,2024-10-28 16:12:20,'2024-10-28 16:12:20'),lender,lender,0,0,0,0,0,0,0,0,1
32664,Equitable Bank,"30 St Clair W, Ste 700",Toronto,Ontario,M4V 3A1,416-515-7000,2024-11-01,,,2024-11-11 14:45:18,'2024-11-11 14:45:18'),lender,lender,0,0,0,0,0,0,0,0,1
32802,The Bank of Nova Scotia,"44 King St W, Ste 2100",Toronto,Ontario,M5J 1H1,,2024-10-30,,,2024-11-11 14:45:25,'2024-11-11 14:45:25'),lender,lender,0,0,0,0,0,0,0,0,1
32958,The Bank of Nova Scotia Trust Co,"40 King St W, 49th Flr",,,M5H 1H1,,2024-12-30,,,2025-01-09 19:50:11,'2025-01-09 19:50:11'),lender,lender,0,0,0,0,0,0,0,0,1
33329,Meteor Mortgage Corp,4412 Manning Dr,,,N6L 1K5,,2024-11-14,,,2025-01-09 19:50:30,'2025-01-09 19:50:30'),lender,lender,0,0,0,0,0,0,0,0,1
33330,Western Ontario Lending,49 Kirk Dr,London,Ontario,N6P 1E2,,2024-11-14,,,2025-01-09 19:50:30,'2025-01-09 19:50:30'),lender,lender,0,0,0,0,0,0,0,0,1
33355,Riverbank Farms (2016) Ltd,2783 Glasgow St,,,N7G 3H7,,2024-11-12,,,2025-01-09 19:50:33,'2025-01-09 19:50:33'),lender,lender,0,0,0,0,0,0,0,0,1
33442,Equitable Bank,"30 St Clair Ave W, Ste 700",,,M4V 3A1,,2024-11-05,,,2025-01-09 19:50:40,'2025-01-09 19:50:40'),lender,lender,0,0,0,0,0,0,0,0,1
33532,Greater Toronto Mortgages,79283 Ontario Inc&amp;nbsp; &amp;nbsp; &amp;nbsp;905-405-1666,Mississauga,Ontario,L5S 1T1,905-405-1666,2024-12-12,,,2025-01-10 03:20:20,'2025-01-10 03:20:20'),lender,lender,0,0,0,0,0,0,0,0,1
33882,National Trust Company,"55 Yonge St, 3rd Flr",,,M5E 1J4,,2025-01-10,,,2025-01-18 23:15:41,'2025-01-18 23:15:41'),lender,lender,0,0,0,0,0,0,0,0,1
34112,Royal Bank of Canada,"20 King St W, 9th Floor",Toronto,Ontario,M5H 1C4,,1997-10-02,,,2025-02-02 15:08:05,'2025-02-02 15:08:05'),lender,lender,0,0,0,0,0,0,0,0,1
34487,The Bank of Nova Scotia Trust Company,"40 King St W, 49th Flr",Toronto,Ontario,M5H 1H1,,2025-07-24,,,2025-07-30 14:43:37,'2025-07-30 14:43:37'),lender,lender,0,0,0,0,0,0,0,0,1
34714,Fairbank Self Storage Nominee Corp,"1325 Lawrence Ave E, Ste 200",,,M3A 1C6,,2025-08-05,,,2025-09-09 03:57:30,'2025-09-09 03:57:30'),lender,lender,0,0,0,0,0,0,0,0,1
34715,Prime Storage Fairbank Toronto GP Inc,"79 Wellington St W, Ste 3000",Toronto,Ontario,M5K 1N2,,2025-08-05,,,2025-09-09 03:57:30,'2025-09-09 03:57:30'),lender,lender,0,0,0,0,0,0,0,0,1
